col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,hidden_state,sequence_index
77.47466643803197,66.5436440074339,0.0012857126412987312,-0.00019126444535322906,100.00001921487933,518.6706232131006,642.4642798402242,1591.491065871563,1413.3000571316609,14.620744254050058,21.60980084900427,553.735423405431,2388.1565098929477,9065.527297033539,1.300755147924947,47.64043260176221,521.0812697913315,2388.1037769875957,8131.165163187255,8.425684175091066,0.031005237014691735,393.9876880949917,2387.999724610407,100.00119428707967,38.89809268992154,23.29325350720128,2,11
35.78848952476884,85.16140956103789,0.0014440766519259174,0.0013075857666845726,99.99956327837089,518.669392985651,642.8903168816324,1588.1446362674646,1398.796646515987,14.620798260505495,21.609603582476208,552.7537829461121,2388.0846469283224,9087.094323446352,1.3005115117415516,47.42557457991804,521.7676601972266,2388.1788216540845,8152.794010017772,8.459554679638742,0.030186471119932785,394.40727200541977,2388.0012072210147,100.00105603435637,38.824084670438666,23.146605678876526,2,12
95.30836738376243,119.19768052582137,0.000519315935427922,1.5091623656391448e-05,100.00087756671921,518.6719677185465,642.3715731035344,1585.6782997747716,1408.3502712662462,14.62045560277201,21.610089360293742,553.241838879154,2388.129901544492,9072.469617086468,1.3000224236014501,47.606572742501946,521.5754489000689,2388.1166869594663,8137.721848843108,8.430304609010502,0.02929279721715602,393.09794936610126,2387.999318910139,100.00132754515197,39.00833829016576,23.287026565235234,2,13
81.08575775832722,94.52564302520126,-0.00018704813824603768,-0.00026815235707933655,100.0002549833199,518.6677589606951,642.7845816442697,1584.1138463840427,1407.602871264692,14.6199209430356,21.610270323106768,552.4240390172741,2388.13035891833,9040.430305445123,1.3003118991901854,47.61429710696757,520.6162691179021,2388.165485477497,8149.334393419645,8.436832194267607,0.028996072147855417,394.222852253905,2387.999200020807,100.00025215844701,38.94113984347492,23.347321249209095,2,14
54.60032745114676,101.32038278668877,0.0027857389484865153,6.786219551356036e-05,100.00125206091205,518.6691181900215,642.2683264194267,1589.4954778151157,1402.700069350505,14.620888859311737,21.611885318024065,553.6735081483357,2388.1688959024755,9054.335686269604,1.299772230389755,47.30154630184529,521.7423171566329,2388.0644723149194,8147.351823557664,8.44285132914007,0.031605907136679,393.2465026647692,2388.000608932308,100.00059040725475,38.9778521354082,23.318287530267238,2,15
94.42438521989828,-0.21951273368352986,0.002651397340011234,-0.0013816443486216663,99.99973406686924,518.6718780776459,642.7735505968182,1580.4934495552195,1409.531122217994,14.620446156743501,21.609887551246263,554.1142662766171,2388.098364725026,9072.863488115921,1.2989924986441224,47.527241359173146,521.8581402266449,2388.0228800027207,8138.003084527423,8.449828543801402,0.029931107011433478,392.59687974617316,2387.99971653933,100.00068371235096,38.92032843959142,23.274791836333197,2,16
30.664896007683097,70.00063069349238,-0.0006650080648257246,-0.0022085916070849177,100.0002847400026,518.672813682066,642.7330308659004,1584.8113809635515,1405.469503775976,14.619772164861088,21.60861379469982,553.415948822366,2388.074619509449,9059.092477284354,1.301504930156726,47.51274214457565,521.1367369572473,2388.1328387497356,8126.953737412313,8.426066555073294,0.03125051106198662,395.220413182785,2388.0009937233076,100.00052744979735,38.79872725435329,23.338263733400563,2,17
-16.754744371568393,190.1351269302885,0.005621202925024651,0.0009777119593104963,99.99880189765223,518.6682510652506,642.5369704862885,1589.91524367748,1407.4456341802997,14.619388500332649,21.609596994350202,553.0452652306312,2388.059063895245,9049.337540359958,1.299644967483673,47.56184302549101,521.1051996898593,2388.1281232885863,8128.5616327503385,8.439963528047285,0.0314473578846283,391.9819976865443,2388.0008354746237,100.00127685306614,38.93397319392061,23.36953108679234,2,18
69.30576343035143,19.215970365088225,0.00022329631345943001,0.0007248932251934776,99.99834884537475,518.6685126455897,642.6413072213005,1586.2931071414243,1405.2607358582027,14.620522022544408,21.608472708563855,552.9503542541263,2388.1213316149706,9051.554328607437,1.2993937859879,47.493933677806844,521.5530243510755,2388.132742669368,8133.696749750897,8.416315095451102,0.03049710346254805,393.1696900455482,2388.0000426797287,99.99930175002275,38.71666248042061,23.253856448935302,2,19
75.99651579717076,11.862838288155984,0.0003903278751665244,8.887915768754237e-05,100.00053821873243,518.6697089535726,642.9226696494044,1582.9780004237653,1423.4525850097164,14.62010404746018,21.610446496687548,553.1779824260416,2388.018472591125,9044.780420239449,1.299890352095445,47.69376467738736,521.1786826144673,2388.20893825329,8142.983243585696,8.414978275173851,0.03144561589341201,392.95878226495427,2387.999716808258,99.99945612074667,38.917368144159916,23.243468514711502,2,20
112.40935846519969,117.96169627100844,0.0005466544722030627,0.0007436069019751108,100.00207729081953,518.6701662012479,642.5367190657815,1588.316371088348,1414.9252463400803,14.619620066317548,21.608647283389402,552.8551425840602,2388.136208589694,9072.656334336387,1.3003096799088605,47.53216356234211,520.6342539000825,2388.0885044346123,8135.678647584145,8.38637210771908,0.03104638525816735,390.93655898465624,2388.000220318084,100.0005788858489,39.02551376151738,23.317905754312086,2,21
29.977241947173923,37.18177444375123,-0.002523631178074959,-0.0004897922630889993,100.00241841029349,518.6698146259007,642.4668957183464,1593.8068866878007,1406.5801555594892,14.617873188040626,21.610156070962528,553.1579993598199,2388.0247236371188,9081.512303738244,1.299184994939449,47.6726005044791,521.2535834155958,2388.1442375225947,8144.635320537218,8.44686344574478,0.03076443298300102,394.49508419274537,2388.0000416416824,100.00016515446409,38.941502436117574,23.392960275829772,2,22
73.94541313581007,107.41184579880164,-0.00038729716370153365,-0.00040713523289598536,99.99881522715343,518.6696931380488,642.4812782327663,1592.219615269207,1404.1934170605402,14.620067076272603,21.6090740541831,554.1201650792793,2388.021995119389,9067.24669051822,1.3007530933438844,47.38242915014884,522.1205833782509,2388.148122919442,8142.443688356839,8.47717067615604,0.028486022728309416,395.13190686903783,2388.0014814065253,99.9988199091205,38.8101039112406,23.29868438197781,2,23
49.01392683063552,35.19155265590014,-0.0018691390362801752,0.0006508125296111741,99.99756715394737,518.6681006438824,642.8381099015362,1589.4296455931847,1412.7873016730102,14.618987145403715,21.60989493177426,552.4053478482576,2388.067959051121,9060.484381335249,1.302351146694173,47.41072566602339,521.0005178518472,2388.105634990911,8123.4611258404475,8.443667199639503,0.030141838219825464,394.2740715069388,2387.998898820524,100.00127031235883,38.80547248986124,23.294784449496483,2,24
42.67551074598845,80.97099894933478,0.0016745109139159138,0.0004298221223809843,99.9997168186035,518.6702980416276,642.2667955932404,1597.903566070879,1402.4686123629465,14.620563499865005,21.60966976172934,554.0804622654135,2388.0877613353846,9041.05899406289,1.2990109685499271,47.45151403068365,521.7466325101334,2388.130818197009,8130.120624091964,8.430945414458227,0.031060635040198868,394.11912620931525,2387.998889524353,100.00054258496273,38.883630745586956,23.20811705154669,2,25
29.997078483839925,28.402276270765697,-0.001490242992533914,-0.0003987401107957044,100.00065647205302,518.6695712622235,642.4695769551889,1583.8566028087575,1412.5281912195917,14.620504882477599,21.608821235947676,552.2306733868,2388.196254541564,9078.822082596658,1.2985091357066634,47.673784741463535,520.6845948288442,2388.159556077626,8118.122463730558,8.456361394638016,0.030092234746657204,394.4519762483522,2388.0004677043003,100.0018347530089,38.821438255282835,23.27094122042742,2,26
77.58462454986778,68.13528559895882,0.0027174272458501186,-0.0014092887302756276,100.00101581365465,518.6691654255022,641.9755734355427,1579.8383690879016,1391.3395783163544,14.620268114308194,21.606080830340098,554.3353048295974,2387.98771015858,9074.413147017543,1.3007155833250035,47.26476793237272,522.4023657898942,2387.967811008573,8150.09761249261,8.375989715116148,0.033818407388721224,391.1585373336986,2388.0001750127844,99.99875493466831,38.916336325250434,23.35944623584076,0,27
77.72133231104024,-5.880725598251374,-0.0006282603546780295,0.00157082043769033,100.00154075688786,518.6693421498543,642.0771728574115,1583.7599432537615,1400.1648545699768,14.620897401005612,21.60500081809907,554.3032763113671,2387.959013153595,9059.18007754131,1.301184663763029,47.30060482399149,521.7103309186211,2388.049742050975,8145.231104181618,8.428831010514156,0.030173494256746577,393.7138279487819,2388.0009079012825,100.00186575865762,39.05177616498367,23.329281659089766,0,28
53.67494349973869,74.73911647242372,-0.0012883166667161665,0.0018537244300932435,100.00028510668233,518.671495994714,642.2114898964323,1589.5215847939476,1394.6580005549813,14.619362147473975,21.60984781082483,554.6214693542323,2388.0044142152997,9063.889351664204,1.2997289329411497,47.35082078451836,522.2392134773249,2388.0009316239116,8135.652120342486,8.39806170518673,0.0287023254798657,391.7337707028253,2387.9978690892613,100.00209887070775,38.94150440029528,23.404265195802285,0,29
65.33096442541833,7.0574654275582205,-0.0027839797650412858,-0.0028657471900004616,99.99880247247697,518.6733486953655,642.3002063024031,1582.3129815730374,1404.7214668842482,14.620990180128628,21.605985736210645,553.2390835159144,2388.008998707394,9067.225061428475,1.2984470707011744,47.05080438974597,522.5364538119964,2388.0449785389187,8143.998457355307,8.387568588814997,0.02824860941492795,391.2715281695635,2387.999047696027,99.99975961535822,38.81084118556838,23.342908407699177,0,30
62.460204575822125,64.72748563428374,-0.00399907388318741,0.00228543152891401,100.0004851363439,518.6709547744013,642.5734867541152,1582.9457421169138,1396.5941380472723,14.619437618938466,21.609787405066093,554.081380921929,2388.000390547456,9064.022153234982,1.299111118068358,47.40603768860274,522.0172589071652,2388.0336771555144,8159.182669771933,8.418007853738658,0.03260501416864472,391.16018662707114,2388.0028834684795,100.00041465353581,38.935752150622676,23.34545926642257,0,31
8.477262330814504,-8.124874404042984,0.0007618897938747727,0.0013761305949517293,100.00124374267882,518.6714621793934,641.9304575153641,1585.1155603399638,1395.7068200525061,14.621037154463956,21.609904060399852,553.8607354818962,2387.9632331345856,9068.513841573718,1.3005883694580351,47.38143318029653,521.0692264239267,2387.977450113634,8137.707957259763,8.414400513011275,0.030611675960981355,392.4555024149497,2388.00219707811,100.00072876549437,39.03185312351246,23.482026160413678,0,32
51.7938303278951,52.03746318167121,0.00408669622258389,-0.00014545445368776354,100.00028153146381,518.6715565788845,642.2166986101636,1583.5171642669386,1400.9895401194383,14.620270686135143,21.609933494702215,554.8821097753329,2388.0087451835975,9070.94799601265,1.3008817855685004,47.087671067153416,522.2934866030721,2388.093011755611,8138.551238523839,8.409247305450663,0.030404735266147682,391.8009001767694,2387.9985275506097,99.99935243900755,39.07424383616268,23.439059647539928,0,33
77.03930032853243,-10.46116939190496,0.0033889817810747757,-0.00033355245320348703,100.00240806225163,518.6713017818643,642.539466214742,1582.9672924350652,1400.9826787617014,14.620918587096666,21.612676863926303,553.4352877311131,2388.0414335264268,9058.213998659327,1.2998337807974247,47.04860894937624,522.4738709749139,2388.010910568024,8144.507809449815,8.425510696685938,0.028336276727830203,391.64385526000035,2387.9997036968816,99.99821983484998,38.95302453862981,23.320282352922096,0,34
91.80923913364035,10.782796099371538,-0.003776960704953419,0.00018511503611963573,99.99725918292796,518.6693442346881,642.617246371594,1587.0459160495093,1400.8762151773901,14.619053335337732,21.609023067915288,554.5193911865712,2387.996146689828,9061.218719606126,1.3012193972788133,47.26588486564794,522.4440636102929,2388.067650553623,8150.746558962047,8.44273683780123,0.029012099073406083,392.3326507666884,2387.9965231500523,99.99935280190064,39.0703267600002,23.392493800094385,0,35
13.527932803331957,97.3329940242659,-0.0019500069197626944,0.00028470891429395424,99.99935454268716,518.6703994422923,642.1951399232215,1582.7796689559452,1399.2738086472834,14.620904142946758,21.608586459147947,554.1478289782191,2388.010064184732,9064.648515043411,1.301434425947108,47.30348477056441,523.0306374856519,2388.018464894712,8146.7213007693035,8.402783756203092,0.02845859577035498,391.5138387960236,2387.998854554278,99.9992842221985,39.183120345533254,23.342674822153082,0,36
27.30886421016282,60.66365988907062,0.0010719464173322936,0.0007692067113072509,100.00063289631457,518.6700550984228,642.2639015956704,1587.7865357328194,1403.2890593371767,14.623107473384682,21.608142048171466,554.0902189301748,2387.9970002615482,9067.110481808419,1.2999646723946727,47.48101093857555,522.6690074914798,2388.024085052055,8146.182937536293,8.394362680617453,0.02916781824218858,392.80421379461995,2388.000172174811,100.00250583633313,38.92329720142734,23.508126207651717,0,37
53.79548736824299,39.28781409649292,-0.003314360608355556,0.0020328407053506747,99.99957718788686,518.6676070754656,642.8272712318374,1588.7744242512185,1403.4536483059148,14.619005487009709,21.61082484953206,553.9302566539562,2388.0466238635854,9070.076261035563,1.3005825787268488,47.2313141486819,521.7090457653667,2387.997056512047,8143.003840305355,8.408403059858959,0.031127102346132536,389.9402667539644,2387.9999276727026,100.00046967863943,39.18303665348885,23.29475271537587,0,38
-40.61303202043488,87.752892780461,-0.0011559583104232315,0.002216261384733372,100.00301236498267,518.6705537398304,642.3103992425955,1580.5021470611748,1397.7964770780334,14.619493383729147,21.6042548659754,554.8307523931463,2388.0533148431937,9070.512039178664,1.2994942619086924,47.238009440820704,522.0738343246311,2387.9721482075497,8132.733126936427,8.3941536979146,0.031233290951759543,390.5001543287322,2388.0006168584055,99.99953346184948,39.045934246234445,23.403042882578955,0,39
58.98251531922475,46.85636924134204,0.00764258618797752,-0.001293478217847331,99.99905612684509,518.671555789593,642.3422148391688,1582.2959139717839,1399.590715813147,14.620934544115975,21.60254326773446,553.8720316673498,2388.014698937328,9059.37103156735,1.2986387033870483,47.1759654294167,522.1664252619785,2388.033014990515,8140.228288804553,8.427597346900633,0.030585138254164243,391.6439755959915,2387.9997648120006,100.00040116915426,38.996747181191864,23.407002690515252,0,40
62.559872782271995,91.4951477590316,0.0008225568822588993,0.0004710751737603402,100.0013984279508,518.6717245248631,642.5728665246896,1584.9107458540386,1409.876058688859,14.620657874840843,21.60894766461489,554.7826489968337,2388.0296079066597,9062.974604301999,1.3023407722959854,47.31652024461622,522.5983679968746,2387.976940557343,8146.003091437219,8.388638005038251,0.03061201804515673,391.97030064977,2387.9982391003973,99.99964584585989,38.87557518088411,23.501632229125192,0,41
66.87023140862479,85.84189898525918,0.003973050019181173,-0.003332476834138307,99.99997108330662,518.6683229225232,642.6870093513884,1580.8798717520876,1399.9056696413093,14.62163349069012,21.612575651840395,553.60622399359,2388.025064225376,9071.576508148126,1.3000857887306196,47.06558628073644,521.934647154985,2387.996067313796,8142.053888764372,8.389784675692981,0.029009284026248333,390.5165277263245,2387.99780133396,99.99934110948627,38.963851171057435,23.316274710964645,0,42
122.5365286572688,97.29681166733431,0.0036019182057616126,0.0013544082432508135,99.99967416507045,518.670797479662,642.1826524196684,1588.6924706414832,1401.9769247722465,14.62136463701519,21.609714993718786,554.4466865852778,2387.985476357218,9072.290098240348,1.2985644928124394,47.157048996423384,522.2645137311897,2388.0136952348876,8147.257458373809,8.381242368524052,0.02772190701761401,392.51857029107924,2387.998610991768,99.99857488215186,38.96625515444193,23.290952271381457,0,43
54.12521580273836,128.64639637295863,-0.0008234221303367644,-0.0004118451253244215,99.99918705861417,518.6726380637315,642.2456702339673,1584.8379976367296,1405.4824577772504,14.618983407589013,21.612763543396202,554.3517205567077,2388.036341029738,9063.050536090563,1.3010838020970759,47.38149333207673,522.3871296074195,2388.0312143482447,8137.7927956527765,8.377160706156442,0.03108991003208959,391.20360680255743,2387.9988120257735,100.00116462504806,39.0361473653732,23.380193571685705,0,44
113.44770225346275,26.616012405873835,0.004247887711174023,0.002478084650820845,99.99970470256828,518.6691566640785,642.1562944527512,1586.8676124918795,1402.1473515254763,14.622362073090263,21.606622287170147,554.2672307449375,2388.016247125564,9052.872685316524,1.3008253396095018,47.353751588979065,522.2443790699357,2387.969103661971,8145.655432156508,8.459224870153001,0.02919699140155905,391.59053571420316,2387.9985444172826,99.99945006753937,39.22822194079996,23.3628680248805,0,45
41.17338300197856,36.08046901547396,-0.0018167170656218957,-0.001470391569950694,99.99955500883206,518.6719050846825,642.8635311248437,1588.0613387149947,1396.6636742926726,14.620117896242622,21.60945256302056,554.3713048036741,2388.010361108542,9056.108262191128,1.2986728041881703,47.109112556648796,522.384017201967,2388.085411439144,8143.912971442057,8.441167859048523,0.030912997210852142,392.7860408655062,2387.9982578400677,100.0022968480682,38.86606234808572,23.442195645888283,0,46
37.506016833358544,16.84025970993833,-0.005664606109864651,0.0005705440436564137,99.9998565585575,518.6713325006899,642.1545870373916,1586.7825943136095,1409.508821908417,14.621216274012571,21.605679943731293,554.1889467473941,2387.9565065918136,9070.997740399764,1.2999911938264312,47.32446446087643,522.2742959890323,2387.970456353831,8144.595538517339,8.4153626237577,0.03361622573888486,391.9614058143137,2387.999583625728,100.00011869514162,39.09637398446694,23.34839590809666,0,47
65.76567613131539,80.0203550782247,0.00013034196021922907,-0.0005544749139858128,99.9990621958452,518.6658125102443,642.2554384645906,1583.6845449627206,1394.1913172688724,14.620078312979032,21.601207538962644,554.8972240753554,2387.9970346093814,9058.010217412533,1.3007365289631059,47.21760158531595,522.2466210504946,2388.0066178710626,8142.211798554929,8.415822092641374,0.02856059788676936,390.75383655874367,2388.0004206700573,99.99738556940136,39.01654688525324,23.554292655905485,0,48
65.77599941504332,12.374694311246849,-0.003918440539174807,-0.0037835332486106086,99.99738619090563,518.6707850265716,642.107747280953,1591.3379616649622,1398.4472101637148,14.619673966219501,21.61213509149879,554.17673471987,2388.0341981052898,9073.395995004286,1.2980172712116862,47.19893371650068,522.0252556284153,2388.0172509374243,8151.38630173698,8.42981573917754,0.03135527972939833,391.9187676158307,2388.0010889439154,99.99830272737451,39.01369053866063,23.4083474005552,0,49
41.88979176415774,57.25801628966429,-0.0011999543243118446,-0.0012989333793088165,99.99837422447521,518.6676815308626,642.1925369080412,1581.8438811154754,1403.1488966300014,14.620300400303204,21.60190880211351,553.8354968617234,2388.0591917821534,9058.882672571493,1.300413247636514,47.01893318766677,521.8983242801078,2388.015738163453,8143.606221445099,8.3863381102766,0.02669800157780948,391.87962824239145,2387.999416590144,100.00165696764292,39.21245214379351,23.32261371262639,0,50
28.58060253994433,140.4656681785863,-0.0017539981756858776,-0.0015535793780754828,99.99890225340803,518.6679386223896,641.9905710544698,1591.6317920938686,1405.0646144085943,14.621042878770611,21.612923888098482,553.9949561626746,2387.97322233963,9067.441712183117,1.3017199256705283,47.47392606675187,522.383132260894,2388.0236210451253,8145.589052347987,8.384036538465443,0.030778442788681932,391.8041036456264,2388.0021535362143,100.00144478732831,39.0101277275427,23.375039308716694,0,51
18.711162362209446,69.09206110448169,-0.005128707521962653,0.0008529693772284747,99.99976129793578,518.6680564315805,642.3875054563838,1585.3101188607698,1396.831645649737,14.619519205585373,21.603685269615895,555.1095097320899,2387.998936163583,9066.6836406656,1.2992982067394019,47.14562455755151,522.4784312730015,2388.009766204912,8151.423282019137,8.377479941558407,0.03021424556955054,393.20332074242435,2388.001309621647,100.00030529178113,39.03354345303795,23.433444070867584,0,52
55.98544996682317,52.03732495350208,0.004412829350031582,0.0003518037264454222,100.00055287795249,518.6718699166662,641.7972423964127,1588.2004175915376,1401.5236794215648,14.617445923018861,21.61012042554415,554.8362743484927,2388.061586476088,9059.961356917293,1.3008203012131105,47.289148584354685,522.2901266349826,2388.037708520422,8153.836320273478,8.405057832518251,0.033773876960718215,392.42416899779374,2388.000965621755,100.0010927372693,38.92727538595988,23.364696856905077,0,53
46.66215056389763,48.86657871329643,-0.002181263325825943,-0.0012136498142481307,100.00211369194311,518.6724372908105,642.6538911499861,1583.3948205413571,1405.0045242577605,14.620491331518227,21.607721198265025,553.7124241175907,2387.96971122365,9068.093716501304,1.3008544578015258,47.18445280632881,522.4697745627992,2388.068165867834,8137.859092339526,8.381184804954774,0.026962368880887502,392.0288436513546,2387.998922889494,99.99753578485333,38.87902238612654,23.4157836161183,0,54
86.21962680433086,0.35456069240968446,-0.0012216046355901344,0.0010260151097644056,99.99971909303571,518.6689607325969,642.5795289948935,1585.9159995691982,1396.91510815581,14.622143233408227,21.60861421560858,555.1998119164039,2387.9913000236497,9057.672471252781,1.3001282387959927,47.36064292172568,522.9171029418155,2387.9978134405937,8159.831448397273,8.404536028673895,0.03138571999696225,393.2883297457103,2387.9973226110487,99.99834395683403,39.05807841433779,23.447475531589845,0,55
5.141591511496699,76.65805837180224,0.0019797352363429012,-0.0028099418090420146,100.00058277737776,518.6697214724669,642.1071995067275,1580.680556900353,1407.5106359938445,14.619717221944502,21.60748981235519,554.4381600858594,2387.9710452618806,9063.27228943667,1.3014983680393235,47.38063316387386,522.6123324471935,2388.0293714384507,8147.338470918207,8.379741677280359,0.03024702665052112,391.4290273267593,2388.0019945543972,99.99946500428806,38.792042980824036,23.318795299934962,0,56
101.94341437483709,57.34839011221963,-0.0021363935014546993,0.0022043182322687856,100.00128232574065,518.6710682952074,642.5853268236442,1587.0958156531913,1396.749302442805,14.618916131012146,21.61202198995894,554.4556811513548,2388.0115238330263,9074.381322383935,1.299969005625981,47.23191391131801,522.4851925552349,2387.9881445362453,8140.820024322785,8.41238530525266,0.02960672108532207,390.79137253990206,2387.9995964594245,99.99648359043881,38.9743523789351,23.342569436280407,0,57
49.9618126917427,67.79471088654793,-0.001453227529886529,0.0009321628049476164,100.00022093673607,518.6705501828353,642.3792698773921,1582.6426538267137,1398.9009542244974,14.623863083031614,21.60780745608271,553.9225811512032,2387.991634252383,9067.142065038151,1.3014759385609098,47.09072823069284,521.8595506395329,2388.0293455480087,8144.312021678103,8.397932710594622,0.029347866523981702,392.64209465892924,2388.0025984505214,99.99957131145057,39.24970213990987,23.403243751871415,0,58
-42.859232502755226,17.60773026518286,0.004210145162140144,0.000473623337852918,99.99988709557127,518.6697383355911,641.9748679881122,1580.9585071939891,1389.059545124967,14.617732511298962,21.609535060658395,555.2222552774051,2388.002765218974,9065.134944178059,1.2995767125464084,47.222439453553164,522.2367046584194,2387.9891155960554,8149.401318930169,8.384423676117862,0.02963394809212565,392.38119136940486,2388.0045802428667,100.00128096860604,39.14034789672989,23.357264541969784,0,59
62.86043023935414,97.89858853456445,-0.0011550186279204995,-0.0003973788069492747,100.0011037077309,518.6697107182101,642.3698045229352,1585.9828331220942,1391.3837142390064,14.619251925854245,21.611771140441903,554.9213924570595,2388.052846831597,9071.725365078732,1.299207262542488,47.33102351330426,522.6259144757443,2388.021272718632,8140.119879358306,8.418503891736835,0.030701233867367027,392.1290051672938,2387.99833150308,100.00043222926567,38.97559872978343,23.320963516275427,0,60
90.83607147671589,59.31652167074297,0.0034074205282927524,-0.0014938454018305167,99.99911834190682,518.6718804160029,643.0108290948482,1586.9278355360973,1394.7395092585398,14.619828735526577,21.60967904355674,554.7543017483039,2388.030833132743,9061.237668289354,1.3019105440479795,47.30975330611296,522.6256611878498,2388.0047581925155,8146.554216076916,8.398353257617115,0.03165345326508647,391.5887109259899,2387.9999671977184,99.99692220652535,39.03002983512016,23.410488809241752,0,61
